timestamp_ns,event_type,event_order_at_timestamp,row_position,delta,root_delta,subagent_delta,unknown_branch_delta,inflight_after_event,root_inflight,subagent_inflight,unknown_branch_inflight,profiling_inflight
1786169446829927424,start,0,831,1,0,1,0,4,2,2,0,4
1786169447766980608,start,0,832,1,0,1,0,5,2,3,0,5
1786169449912537856,end,0,831,-1,0,-1,0,4,2,2,0,4
1786169450842670080,end,0,832,-1,0,-1,0,3,2,1,0,3
1786169452492690944,start,0,834,1,0,1,0,4,2,2,0,4
1786169452584262912,end,0,833,-1,0,-1,0,3,2,1,0,3
1786169452859824896,start,0,836,1,0,1,0,4,2,2,0,4
1786169455075960832,start,0,854,1,0,1,0,5,2,3,0,5
1786169455337121024,end,0,834,-1,0,-1,0,4,2,2,0,4
1786169457292746752,start,0,853,1,0,1,0,5,2,3,0,5
1786169458020855552,start,0,837,1,1,0,0,6,3,3,0,6
1786169466914778624,start,0,838,1,1,0,0,7,4,3,0,7
1786169473208696064,end,0,835,-1,-1,0,0,6,3,3,0,6
1786169475281508608,end,0,836,-1,0,-1,0,5,3,2,0,5
1786169475443493376,start,0,839,1,1,0,0,6,4,2,0,6
1786169476736881664,start,0,841,1,0,1,0,7,4,3,0,7
1786169480487446784,end,0,837,-1,-1,0,0,6,3,3,0,6
1786169486039819520,end,0,838,-1,-1,0,0,5,2,3,0,5
1786169496055328768,start,0,840,1,1,0,0,6,3,3,0,6
1786169514224273920,end,0,839,-1,-1,0,0,5,2,3,0,5
1786169516135937536,start,0,846,1,1,0,0,6,3,3,0,6
1786169516169168640,end,0,840,-1,-1,0,0,5,2,3,0,5
1786169519017150464,end,0,841,-1,0,-1,0,4,2,2,0,4
1786169520716482816,start,0,843,1,0,1,0,5,2,3,0,5
1786169521429380352,start,0,842,1,1,0,0,6,3,3,0,6
1786169523265346048,end,0,842,-1,-1,0,0,5,2,3,0,5
1786169524429265152,start,0,844,1,1,0,0,6,3,3,0,6
1786169526377513472,end,0,843,-1,0,-1,0,5,3,2,0,5
1786169526823420928,end,0,844,-1,-1,0,0,4,2,2,0,4
1786169527449460992,start,0,845,1,1,0,0,5,3,2,0,5
1786169527976759040,start,0,847,1,0,1,0,6,3,3,0,6
1786169529434874880,end,0,845,-1,-1,0,0,5,2,3,0,5
1786169534856856576,start,0,848,1,1,0,0,6,3,3,0,6
1786169536946215424,end,0,846,-1,-1,0,0,5,2,3,0,5
1786169537051385856,start,0,851,1,1,0,0,6,3,3,0,6
1786169539138612224,end,0,847,-1,0,-1,0,5,3,2,0,5
1786169541107241216,start,0,849,1,0,1,0,6,3,3,0,6
1786169549581298944,end,0,848,-1,-1,0,0,5,2,3,0,5
1786169553720404736,end,0,849,-1,0,-1,0,4,2,2,0,4
1786169555611970560,start,0,852,1,0,1,0,5,2,3,0,5
1786169557216352768,end,0,850,-1,-1,0,0,4,1,3,0,4
1786169559211838208,start,0,855,1,1,0,0,5,2,3,0,5
1786169562325661184,start,0,859,1,1,0,0,6,3,3,0,6
1786169562763934976,end,0,851,-1,-1,0,0,5,2,3,0,5
1786169563852395776,end,0,852,-1,0,-1,0,4,2,2,0,4
1786169564308669440,end,0,853,-1,0,-1,0,3,2,1,0,3
1786169565425105152,start,0,861,1,1,0,0,4,3,1,0,4
1786169565429376512,end,0,854,-1,0,-1,0,3,3,0,0,3
1786169565750006528,start,0,856,1,0,1,0,4,3,1,0,4
1786169566069800448,start,0,857,1,0,1,0,5,3,2,0,5
1786169568058118912,start,0,880,1,0,1,0,6,3,3,0,6
1786169571132057088,end,0,855,-1,-1,0,0,5,2,3,0,5
1786169571411840000,end,0,856,-1,0,-1,0,4,2,2,0,4
1786169571592094464,end,0,857,-1,0,-1,0,3,2,1,0,3
1786169573163813376,start,0,858,1,1,0,0,4,3,1,0,4
1786169573501374208,start,0,863,1,0,1,0,5,3,2,0,5
1786169574780540160,start,0,862,1,0,1,0,6,3,3,0,6
1786169589560709120,end,0,858,-1,-1,0,0,5,2,3,0,5
1786169590000255488,start,0,860,1,1,0,0,6,3,3,0,6
1786169591653096960,start,0,868,1,1,0,0,7,4,3,0,7
1786169594111202304,end,0,859,-1,-1,0,0,6,3,3,0,6
1786169597803306240,end,0,860,-1,-1,0,0,5,2,3,0,5
1786169598620609280,end,0,861,-1,-1,0,0,4,1,3,0,4
1786169602556067328,end,0,862,-1,0,-1,0,3,1,2,0,3
1786169603519248384,end,0,863,-1,0,-1,0,2,1,1,0,2
1786169604702538240,start,0,864,1,0,1,0,3,1,2,0,3
1786169605293605888,start,0,865,1,0,1,0,4,1,3,0,4
1786169609049966848,end,0,864,-1,0,-1,0,3,1,2,0,3
1786169609141190400,end,0,865,-1,0,-1,0,2,1,1,0,2
1786169610919642368,start,0,866,1,0,1,0,3,1,2,0,3
1786169610985853184,start,0,869,1,0,1,0,4,1,3,0,4
1786169614872158720,end,0,866,-1,0,-1,0,3,1,2,0,3
1786169616838833920,start,0,867,1,0,1,0,4,1,3,0,4
1786169622118259456,end,0,867,-1,0,-1,0,3,1,2,0,3
1786169624704874752,start,0,882,1,0,1,0,4,1,3,0,4
1786169629514380288,end,0,868,-1,-1,0,0,3,0,3,0,3
1786169631759154432,start,0,873,1,1,0,0,4,1,3,0,4
1786169635500687872,end,0,869,-1,0,-1,0,3,1,2,0,3
1786169637370968832,start,0,870,1,0,1,0,4,1,3,0,4
1786169638962425856,start,0,874,1,1,0,0,5,2,3,0,5
1786169641743630592,end,0,870,-1,0,-1,0,4,2,2,0,4
1786169646166446336,start,0,871,1,0,1,0,5,2,3,0,5
1786169649956185088,end,0,871,-1,0,-1,0,4,2,2,0,4
1786169651914845440,start,0,872,1,0,1,0,5,2,3,0,5
1786169655031201792,end,0,872,-1,0,-1,0,4,2,2,0,4
1786169657012180480,start,0,876,1,0,1,0,5,2,3,0,5
1786169658051678464,end,0,873,-1,-1,0,0,4,1,3,0,4
1786169660664761344,start,0,875,1,1,0,0,5,2,3,0,5
1786169670462291968,end,0,874,-1,-1,0,0,4,1,3,0,4
1786169672484636672,end,0,875,-1,-1,0,0,3,0,3,0,3
1786169673058571264,end,0,876,-1,0,-1,0,2,0,2,0,2
1786169674922157312,start,0,878,1,1,0,0,3,1,2,0,3
1786169675069646592,start,0,877,1,0,1,0,4,1,3,0,4
1786169680362591232,end,0,877,-1,0,-1,0,3,1,2,0,3
1786169681757272064,end,0,878,-1,-1,0,0,2,0,2,0,2
1786169682367736320,start,0,881,1,0,1,0,3,0,3,0,3
1786169684380389888,start,0,879,1,1,0,0,4,1,3,0,4
1786169687574339328,end,0,879,-1,-1,0,0,3,0,3,0,3
1786169690087103232,start,0,894,1,1,0,0,4,1,3,0,4
1786169695546898176,end,0,880,-1,0,-1,0,3,1,2,0,3
1786169698342627072,start,0,884,1,0,1,0,4,1,3,0,4
1786169699716498688,end,0,881,-1,0,-1,0,3,1,2,0,3
1786169701583522304,end,0,882,-1,0,-1,0,2,1,1,0,2
1786169701945486848,start,0,883,1,0,1,0,3,1,2,0,3
1786169707470088448,end,0,883,-1,0,-1,0,2,1,1,0,2
1786169708640615680,end,0,884,-1,0,-1,0,1,1,0,0,1
1786169709240422144,start,0,886,1,1,0,0,2,2,0,0,2
1786169709810379776,start,0,885,1,0,1,0,3,2,1,0,3
1786169713151702528,end,0,885,-1,0,-1,0,2,2,0,0,2
1786169715322590976,start,0,887,1,0,1,0,3,2,1,0,3
1786169718391333888,end,0,886,-1,-1,0,0,2,1,1,0,2
1786169718411894784,start,0,889,1,1,0,0,3,2,1,0,3
1786169719250146048,start,0,888,1,1,0,0,4,3,1,0,4
1786169723578958336,end,0,887,-1,0,-1,0,3,3,0,0,3
1786169728180363520,start,0,890,1,0,1,0,4,3,1,0,4
1786169733818595072,start,0,891,1,1,0,0,5,4,1,0,5
1786169734490592000,end,0,888,-1,-1,0,0,4,3,1,0,4
1786169734953787648,end,0,889,-1,-1,0,0,3,2,1,0,3
1786169735595141120,end,0,890,-1,0,-1,0,2,2,0,0,2
1786169737882142208,start,0,892,1,0,1,0,3,2,1,0,3
1786169754595194880,end,0,891,-1,-1,0,0,2,1,1,0,2
1786169757002616320,end,0,892,-1,0,-1,0,1,1,0,0,1
1786169759171995904,start,0,893,1,0,1,0,2,1,1,0,2
1786169763806354432,end,0,893,-1,0,-1,0,1,1,0,0,1
1786169765945764608,start,0,904,1,0,1,0,2,1,1,0,2
1786169768151644672,end,0,894,-1,-1,0,0,1,0,1,0,1
1786169770549422080,start,0,895,1,1,0,0,2,1,1,0,2
1786169773004584192,start,0,896,1,1,0,0,3,2,1,0,3
1786169783111644672,end,0,895,-1,-1,0,0,2,1,1,0,2
1786169785573047296,start,0,897,1,1,0,0,3,2,1,0,3
1786169806960979968,end,0,896,-1,-1,0,0,2,1,1,0,2
1786169820924391936,end,0,897,-1,-1,0,0,1,0,1,0,1
1786169823426488064,start,0,898,1,1,0,0,2,1,1,0,2
1786169862766487296,start,0,901,1,1,0,0,3,2,1,0,3
1786169874753261312,end,0,898,-1,-1,0,0,2,1,1,0,2
1786169874764802048,start,0,899,1,0,1,0,3,1,2,0,3
1786169877488334592,start,0,905,1,1,0,0,4,2,2,0,4
1786169879043784960,end,0,899,-1,0,-1,0,3,2,1,0,3
1786169882671198720,start,0,900,1,0,1,0,4,2,2,0,4
1786169886551653888,end,0,900,-1,0,-1,0,3,2,1,0,3
1786169887391927040,start,0,906,1,0,1,0,4,2,2,0,4
1786169891698225408,end,0,901,-1,-1,0,0,3,1,2,0,3
1786169891714876416,start,0,902,1,1,0,0,4,2,2,0,4
1786169892488148736,end,0,902,-1,-1,0,0,3,1,2,0,3
1786169892494239488,start,0,903,1,1,0,0,4,2,2,0,4
1786169894113752320,start,0,915,1,1,0,0,5,3,2,0,5
1786169897806820352,start,0,909,1,1,0,0,6,4,2,0,6
1786169898236986112,end,0,903,-1,-1,0,0,5,3,2,0,5
1786169898853266688,start,0,907,1,1,0,0,6,4,2,0,6
1786169899942430720,end,0,904,-1,0,-1,0,5,4,1,0,5
1786169899946178048,start,0,931,1,1,0,0,6,5,1,0,6
1786169900989239808,end,0,905,-1,-1,0,0,5,4,1,0,5
1786169903669548544,start,0,914,1,1,0,0,6,5,1,0,6
1786169904881347072,end,0,906,-1,0,-1,0,5,5,0,0,5
1786169905688138496,start,0,908,1,0,1,0,6,5,1,0,6
1786169906063826688,end,0,907,-1,-1,0,0,5,4,1,0,5
1786169908556369152,start,0,910,1,1,0,0,6,5,1,0,6
1786169910067796480,end,0,908,-1,0,-1,0,5,5,0,0,5
1786169910090245632,end,0,909,-1,-1,0,0,4,4,0,0,4
1786169910826507008,end,0,910,-1,-1,0,0,3,3,0,0,3
1786169911368161280,start,0,911,1,0,1,0,4,3,1,0,4
1786169911925849344,start,0,913,1,1,0,0,5,4,1,0,5
1786169912181586432,start,0,912,1,1,0,0,6,5,1,0,6
1786169916410163712,end,0,911,-1,0,-1,0,5,5,0,0,5
1786169916437817856,end,0,912,-1,-1,0,0,4,4,0,0,4
1786169917203962368,start,0,916,1,0,1,0,5,4,1,0,5
1786169917750932480,end,0,913,-1,-1,0,0,4,3,1,0,4
1786169918200183040,start,0,932,1,1,0,0,5,4,1,0,5
1786169920264657152,end,0,914,-1,-1,0,0,4,3,1,0,4
1786169920532205824,start,0,917,1,1,0,0,5,4,1,0,5
1786169921278703872,end,0,915,-1,-1,0,0,4,3,1,0,4
1786169922781566464,start,0,919,1,1,0,0,5,4,1,0,5
1786169922896863488,end,0,916,-1,0,-1,0,4,4,0,0,4
1786169923813583104,start,0,918,1,0,1,0,5,4,1,0,5
1786169924555471104,start,0,922,1,1,0,0,6,5,1,0,6
1786169924647360768,end,0,917,-1,-1,0,0,5,4,1,0,5
1786169926716679680,start,0,921,1,1,0,0,6,5,1,0,6
1786169929481506304,start,0,923,1,1,0,0,7,6,1,0,7
1786169930161831936,end,0,918,-1,0,-1,0,6,6,0,0,6
1786169931071016448,start,0,920,1,0,1,0,7,6,1,0,7
1786169934461138688,end,0,919,-1,-1,0,0,6,5,1,0,6
1786169935031317760,end,0,920,-1,0,-1,0,5,5,0,0,5
1786169936006490624,start,0,934,1,0,1,0,6,5,1,0,6
1786169936905578496,start,0,926,1,1,0,0,7,6,1,0,7
1786169943934056192,end,0,921,-1,-1,0,0,6,5,1,0,6
1786169948464060672,end,0,922,-1,-1,0,0,5,4,1,0,5
1786169949887165696,start,0,924,1,1,0,0,6,5,1,0,6
1786169956205715456,end,0,923,-1,-1,0,0,5,4,1,0,5
1786169957868632064,start,0,925,1,1,0,0,6,5,1,0,6
1786169979110504704,end,0,924,-1,-1,0,0,5,4,1,0,5
1786169982147321088,start,0,927,1,1,0,0,6,5,1,0,6
1786170001350844416,end,0,925,-1,-1,0,0,5,4,1,0,5
1786170003333976064,start,0,940,1,1,0,0,6,5,1,0,6
1786170006239633664,end,0,926,-1,-1,0,0,5,4,1,0,5
1786170008790760704,end,0,927,-1,-1,0,0,4,3,1,0,4
1786170009039517440,start,0,928,1,1,0,0,5,4,1,0,5
1786170034497167104,start,0,933,1,1,0,0,6,5,1,0,6
1786170043568898304,end,0,928,-1,-1,0,0,5,4,1,0,5
1786170046067825920,start,0,944,1,1,0,0,6,5,1,0,6
1786170047154651904,start,0,929,1,1,0,0,7,6,1,0,7
1786170049611535872,end,0,929,-1,-1,0,0,6,5,1,0,6
1786170054600849920,start,0,930,1,1,0,0,7,6,1,0,7
1786170074774460416,end,0,930,-1,-1,0,0,6,5,1,0,6
1786170077484051200,end,0,931,-1,-1,0,0,5,4,1,0,5
1786170085855922176,end,0,932,-1,-1,0,0,4,3,1,0,4
1786170088236065792,start,0,935,1,1,0,0,5,4,1,0,5
1786170089694233088,end,0,933,-1,-1,0,0,4,3,1,0,4
1786170092122512384,end,0,934,-1,0,-1,0,3,3,0,0,3
1786170092276824320,start,0,937,1,1,0,0,4,4,0,0,4
1786170092985581568,start,0,936,1,0,1,0,5,4,1,0,5
1786170098083599360,end,0,935,-1,-1,0,0,4,3,1,0,4
1786170105522256384,end,0,936,-1,0,-1,0,3,3,0,0,3
1786170106404924416,start,0,938,1,0,1,0,4,3,1,0,4
1786170109104002816,end,0,937,-1,-1,0,0,3,2,1,0,3
1786170111316589312,end,0,938,-1,0,-1,0,2,2,0,0,2
1786170112252325376,start,0,939,1,0,1,0,3,2,1,0,3
1786170112887005696,start,0,949,1,1,0,0,4,3,1,0,4
1786170116887187456,end,0,939,-1,0,-1,0,3,3,0,0,3
1786170117777831424,start,0,941,1,0,1,0,4,3,1,0,4
1786170121079702528,end,0,940,-1,-1,0,0,3,2,1,0,3
1786170124532743680,start,0,943,1,1,0,0,4,3,1,0,4
1786170129103973376,end,0,941,-1,0,-1,0,3,3,0,0,3
1786170130077740288,start,0,942,1,0,1,0,4,3,1,0,4
1786170134472480000,end,0,942,-1,0,-1,0,3,3,0,0,3
1786170135116158720,end,0,943,-1,-1,0,0,2,2,0,0,2
1786170135418001152,start,0,945,1,0,1,0,3,2,1,0,3
1786170136564552192,start,0,948,1,1,0,0,4,3,1,0,4
1786170136893638912,start,0,947,1,1,0,0,5,4,1,0,5
1786170137525587712,end,0,944,-1,-1,0,0,4,3,1,0,4
1786170140124952064,start,0,951,1,1,0,0,5,4,1,0,5
1786170140230693632,end,0,945,-1,0,-1,0,4,4,0,0,4
1786170141212254976,start,0,946,1,0,1,0,5,4,1,0,5
1786170148393073152,end,0,946,-1,0,-1,0,4,4,0,0,4
1786170149434660096,start,0,950,1,0,1,0,5,4,1,0,5
1786170158160901632,end,0,947,-1,-1,0,0,4,3,1,0,4
1786170160811517440,start,0,952,1,1,0,0,5,4,1,0,5
1786170170174404608,end,0,948,-1,-1,0,0,4,3,1,0,4
1786170175148952320,end,0,949,-1,-1,0,0,3,2,1,0,3
1786170176105605376,end,0,950,-1,0,-1,0,2,2,0,0,2
1786170177122687744,start,0,953,1,0,1,0,3,2,1,0,3
1786170178569806592,end,0,951,-1,-1,0,0,2,1,1,0,2
1786170181214788608,start,0,954,1,1,0,0,3,2,1,0,3
1786170182474023936,start,0,956,1,1,0,0,4,3,1,0,4
1786170184618061568,end,0,952,-1,-1,0,0,3,2,1,0,3
1786170185453622016,end,0,953,-1,0,-1,0,2,2,0,0,2
1786170186462976000,start,0,955,1,0,1,0,3,2,1,0,3
1786170191723508992,end,0,954,-1,-1,0,0,2,1,1,0,2
1786170202206860032,end,0,955,-1,0,-1,0,1,1,0,0,1
1786170207328499200,end,0,956,-1,-1,0,0,0,0,0,0,0
