concurrency,root_trace_id,source_trace_id,source_outer_idx,source_inner_idx,source_outer_idx_exact_key_normalized,source_inner_idx_exact_key_normalized,source_request_index,source_conversation_path,source_branch_type,source_branch_request_index,conversation_id,session_num,turn_index,benchmark_phase,request_start_ns,request_ack_ns,request_end_ns,raw_record_ordinal,execution_ordinal_all_0_based,execution_ordinal_all_1_based,execution_ordinal_profile_0_based,execution_ordinal_profile_1_based,execution_ordinal_within_root_0_based,execution_ordinal_within_root_1_based,execution_ordinal_within_branch_0_based,execution_ordinal_within_branch_1_based,worker_id,input_sequence_length,usage_prompt_tokens,source_input_tokens,source_output_tokens,logical_prompt_tokens,logical_prompt_metric_status,cache_read_tokens,cache_read_metric_status,output_tokens,ttft_ms,itl_ms,decode_tps,e2e_ms,exact_source_key,error,cancelled,is_profiled_valid
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,1.0,8,1,9,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,1,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,18,1,profiling,1786173311837324032,1786173312099603456,1786173317227999232,148,9,10,2,3,9,10,1,2,worker_3bc7b03f,33103.0,33103.0,33088,197,,not_exported_or_not_mapped,,not_exported,197.0,3364.86239,10.335292734693876,96.75584675440925,5390.579766,07dd40536557a1d6440a923557c3129dc929|8|1,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,2.0,8,2,10,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,2,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,19,2,profiling,1786173317977466368,1786173318270993920,1786173321034378496,149,10,11,3,4,10,11,2,3,worker_3bc7b03f,39503.0,39503.0,39488,209,,not_exported_or_not_mapped,30912.0,profile_counter_scope_unvalidated,209.0,917.273817,10.286054125,97.21901011287942,3056.773075,07dd40536557a1d6440a923557c3129dc929|8|2,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,0.0,9,0,40,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,20,0,profiling,1786173318199538432,1786173318456846080,1786173322175813376,150,11,12,4,5,11,12,0,1,worker_3bc7b03f,30861.0,30861.0,30848,182,,not_exported_or_not_mapped,30080.0,profile_counter_scope_unvalidated,182.0,910.319815,16.937705580110496,59.03987380523805,3976.044525,07dd40536557a1d6440a923557c3129dc929|9|0,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,3.0,8,3,11,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,3,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,21,3,profiling,1786173321922105856,1786173322253898496,1786173325238305024,151,12,13,5,6,12,13,3,4,worker_3bc7b03f,46355.0,46355.0,46336,205,,not_exported_or_not_mapped,33088.0,profile_counter_scope_unvalidated,205.0,1144.375659,10.64559268627451,93.93558719274615,3316.076567,07dd40536557a1d6440a923557c3129dc929|8|3,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,1.0,9,1,41,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,1,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,22,1,profiling,1786173322755911424,1786173323039111680,1786173325685731072,152,13,14,6,7,13,14,1,2,worker_3bc7b03f,33804.0,33804.0,33792,120,,not_exported_or_not_mapped,30080.0,profile_counter_scope_unvalidated,120.0,919.804453,16.889477243697478,59.20846368250756,2929.6522449999998,07dd40536557a1d6440a923557c3129dc929|9|1,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,4.0,8,4,12,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,4,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,23,4,profiling,1786173326352910592,1786173326800584704,1786173331202103296,153,14,15,7,8,14,15,4,5,worker_3bc7b03f,51097.0,51097.0,51072,204,,not_exported_or_not_mapped,39488.0,profile_counter_scope_unvalidated,204.0,1480.551194,16.593666561576356,60.26395650950109,4849.065506,07dd40536557a1d6440a923557c3129dc929|8|4,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,2.0,9,2,42,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,2,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,24,2,profiling,1786173326353961728,1786173326631697664,1786173331253917440,154,15,16,8,9,15,16,2,3,worker_3bc7b03f,38797.0,38797.0,38784,222,,not_exported_or_not_mapped,33792.0,profile_counter_scope_unvalidated,222.0,1460.3167369999999,15.563513574660632,64.25284337002965,4899.853236999999,07dd40536557a1d6440a923557c3129dc929|9|2,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,0.0,10,0,102,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,25,0,profiling,1786173327726095872,1786173328113554944,1786173332137448704,155,16,17,9,10,16,17,0,1,worker_3bc7b03f,30797.0,30797.0,30784,125,,not_exported_or_not_mapped,30080.0,profile_counter_scope_unvalidated,125.0,1909.853613,20.17064519354839,49.57699619444258,4411.013617,07dd40536557a1d6440a923557c3129dc929|10|0,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,3.0,9,3,43,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,3,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,26,3,profiling,1786173332027300608,1786173332401415168,1786173334722298880,157,17,18,10,11,17,18,3,4,worker_3bc7b03f,46351.0,46351.0,46336,141,,not_exported_or_not_mapped,30848.0,profile_counter_scope_unvalidated,141.0,1265.64005,10.208111357142856,97.96131380368186,2694.77564,07dd40536557a1d6440a923557c3129dc929|9|3,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,5.0,8,5,13,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,5,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,27,5,profiling,1786173332230457600,1786173332654399744,1786173336399625472,159,18,19,11,12,18,19,5,6,worker_3bc7b03f,57436.0,57436.0,57408,207,,not_exported_or_not_mapped,51072.0,profile_counter_scope_unvalidated,207.0,1772.239022,11.634868519417475,85.94854323717507,4169.0219369999995,07dd40536557a1d6440a923557c3129dc929|8|5,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,1.0,10,1,103,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,1,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,28,1,profiling,1786173332776343552,1786173333053487616,1786173335562351104,158,19,20,12,13,19,20,1,2,worker_3bc7b03f,33231.0,33231.0,33216,140,,not_exported_or_not_mapped,30080.0,profile_counter_scope_unvalidated,140.0,1262.143593,10.95709864028777,91.26503583011795,2785.180304,07dd40536557a1d6440a923557c3129dc929|10|1,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,4.0,9,4,44,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,4,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,29,4,profiling,1786173335692581888,1786173336091994112,1786173338893949696,160,20,21,13,14,20,21,4,5,worker_3bc7b03f,47636.0,47636.0,47616,219,,not_exported_or_not_mapped,46336.0,profile_counter_scope_unvalidated,219.0,944.848625,10.343344660550457,96.68052576977374,3199.697761,07dd40536557a1d6440a923557c3129dc929|9|4,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,2.0,10,2,104,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,2,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,30,2,profiling,1786173336321096192,1786173336734801664,1786173339091727616,161,21,22,14,15,21,22,2,3,worker_3bc7b03f,48004.0,48004.0,48000,138,,not_exported_or_not_mapped,33216.0,profile_counter_scope_unvalidated,138.0,1268.859231,10.960679153284671,91.23522238129945,2770.472275,07dd40536557a1d6440a923557c3129dc929|10|2,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,6.0,8,6,14,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,6,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,31,6,profiling,1786173337586792192,1786173338033626880,1786173340788052992,162,22,23,15,16,22,23,6,7,worker_3bc7b03f,62367.0,62367.0,62336,200,,not_exported_or_not_mapped,57408.0,profile_counter_scope_unvalidated,200.0,1045.543971,10.832007502512562,92.31899071045167,3201.113464,07dd40536557a1d6440a923557c3129dc929|8|6,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,5.0,9,5,45,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,5,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,32,5,profiling,1786173339888489216,1786173340310440960,1786173343098277632,163,23,24,16,17,23,24,5,6,worker_3bc7b03f,51988.0,51988.0,51968,222,,not_exported_or_not_mapped,47616.0,profile_counter_scope_unvalidated,222.0,942.0543889999999,10.260714425339367,97.45910065779124,3209.6722769999997,07dd40536557a1d6440a923557c3129dc929|9|5,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,3.0,10,3,105,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,3,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,33,3,profiling,1786173342029225984,1786173342535034112,1786173346130931456,164,24,25,17,18,24,25,3,4,worker_3bc7b03f,66440.0,66440.0,66432,139,,not_exported_or_not_mapped,30784.0,profile_counter_scope_unvalidated,139.0,2611.243353,10.799549775362317,92.59645270410827,4101.581222,07dd40536557a1d6440a923557c3129dc929|10|3,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,6.0,9,6,46,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,6,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,35,6,profiling,1786173344101523712,1786173344464502784,1786173349001210112,165,25,26,18,19,25,26,6,7,worker_3bc7b03f,53144.0,53144.0,53120,219,,not_exported_or_not_mapped,38784.0,profile_counter_scope_unvalidated,219.0,1458.826763,15.783192201834863,63.35853908461849,4899.562663,07dd40536557a1d6440a923557c3129dc929|9|6,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,7.0,8,7,15,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,7,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,36,7,profiling,1786173345057816576,1786173345545141504,1786173349342061568,166,26,27,19,20,26,27,7,8,worker_3bc7b03f,67808.0,67808.0,67776,145,,not_exported_or_not_mapped,46336.0,profile_counter_scope_unvalidated,145.0,2778.027724,10.457509583333334,95.62506178275476,4283.909103999999,07dd40536557a1d6440a923557c3129dc929|8|7,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,4.0,10,4,106,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,4,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,37,4,profiling,1786173347452431616,1786173347987049984,1786173351154189312,167,27,28,20,21,27,28,4,5,worker_3bc7b03f,71240.0,71240.0,71232,229,,not_exported_or_not_mapped,66432.0,profile_counter_scope_unvalidated,229.0,1229.133501,10.844842192982455,92.20973271949369,3701.757521,07dd40536557a1d6440a923557c3129dc929|10|4,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,7.0,9,7,47,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,7,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,38,7,profiling,1786173350153691648,1786173350606237184,1786173353764261120,168,28,29,21,22,28,29,7,8,worker_3bc7b03f,54935.0,54935.0,54912,227,,not_exported_or_not_mapped,51968.0,profile_counter_scope_unvalidated,227.0,1098.3037689999999,11.114612969026549,89.97164388780179,3610.2063,07dd40536557a1d6440a923557c3129dc929|9|7,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,8.0,8,8,16,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,8,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,39,8,profiling,1786173350675844864,1786173351322535680,1786173353802101760,169,29,30,22,23,29,30,8,9,worker_3bc7b03f,83165.0,83165.0,83136,142,,not_exported_or_not_mapped,67776.0,profile_counter_scope_unvalidated,142.0,1574.215749,10.996494929078015,90.93806767060852,3124.721534,07dd40536557a1d6440a923557c3129dc929|8|8,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,5.0,10,5,107,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,5,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,40,5,profiling,1786173352426560512,1786173352946629120,1786173359166313728,172,30,31,23,24,30,31,5,6,worker_3bc7b03f,72268.0,72268.0,72256,308,,not_exported_or_not_mapped,48000.0,profile_counter_scope_unvalidated,308.0,1705.642689,16.39735821498371,60.98543356125573,6739.631660999999,07dd40536557a1d6440a923557c3129dc929|10|5,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,8.0,9,8,48,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,8,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,41,8,profiling,1786173354816733440,1786173355205967616,1786173358906336768,171,31,32,24,25,31,32,8,9,worker_3bc7b03f,56669.0,56669.0,56640,219,,not_exported_or_not_mapped,53120.0,profile_counter_scope_unvalidated,219.0,1151.964233,13.429947958715596,74.46045234680398,4079.692888,07dd40536557a1d6440a923557c3129dc929|9|8,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,9.0,8,9,17,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,9,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,42,9,profiling,1786173355263884800,1786173355904223488,1786173358656294144,170,32,33,25,26,32,33,9,10,worker_3bc7b03f,86815.0,86815.0,86784,141,,not_exported_or_not_mapped,83136.0,profile_counter_scope_unvalidated,141.0,1475.916483,13.68837742142857,73.05467764459378,3392.2893219999996,07dd40536557a1d6440a923557c3129dc929|8|9,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,9.0,9,9,49,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,9,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,43,9,profiling,1786173360096254208,1786173360567886336,1786173364684806144,174,33,34,26,27,33,34,9,10,worker_3bc7b03f,60129.0,60129.0,60096,221,,not_exported_or_not_mapped,54912.0,profile_counter_scope_unvalidated,221.0,2171.990947,10.983429495454546,91.04624383612118,4588.345436,07dd40536557a1d6440a923557c3129dc929|9|9,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,10.0,8,10,18,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,10,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,44,10,profiling,1786173360282744320,1786173360917968128,1786173363713872384,173,34,35,27,28,34,35,10,11,worker_3bc7b03f,89572.0,89572.0,89536,140,,not_exported_or_not_mapped,62336.0,profile_counter_scope_unvalidated,140.0,1958.151504,10.596579863309351,94.37007156077775,3431.0761049999996,07dd40536557a1d6440a923557c3129dc929|8|10,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,6.0,10,6,108,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,6,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,45,6,profiling,1786173360494103040,1786173361058254592,1786173364817585664,175,35,36,28,29,35,36,6,7,worker_3bc7b03f,72974.0,72974.0,72960,231,,not_exported_or_not_mapped,71232.0,profile_counter_scope_unvalidated,231.0,1808.1984289999998,10.935573669565217,91.44467681499864,4323.380373,07dd40536557a1d6440a923557c3129dc929|10|6,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,11.0,8,11,19,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,11,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,46,11,profiling,1786173365253265664,1786173365972716800,1786173370268060928,177,36,37,29,30,36,37,11,12,worker_3bc7b03f,96487.0,96487.0,96448,293,,not_exported_or_not_mapped,86784.0,profile_counter_scope_unvalidated,293.0,1855.388003,10.819518078767123,92.42555839547609,5014.687282,07dd40536557a1d6440a923557c3129dc929|8|11,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,10.0,9,10,50,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,10,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,47,10,profiling,1786173365868386560,1786173366331665920,1786173370085605888,176,37,38,30,31,37,38,10,11,worker_3bc7b03f,61157.0,61157.0,61120,216,,not_exported_or_not_mapped,60096.0,profile_counter_scope_unvalidated,216.0,1950.684178,10.541469497674418,94.8634343836609,4217.10012,07dd40536557a1d6440a923557c3129dc929|9|10,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,7.0,10,7,109,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,7,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,48,7,profiling,1786173366180026368,1786173366743091200,1786173370303616000,178,38,39,31,32,38,39,7,8,worker_3bc7b03f,74321.0,74321.0,74304,240,,not_exported_or_not_mapped,72960.0,profile_counter_scope_unvalidated,240.0,1573.848988,10.667862225941423,93.73949333243769,4123.46806,07dd40536557a1d6440a923557c3129dc929|10|7,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,11.0,9,11,51,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,11,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,49,11,profiling,1786173371248730880,1786173371789036288,1786173374684540160,180,39,40,32,33,39,40,11,12,worker_3bc7b03f,64740.0,64740.0,64704,220,,not_exported_or_not_mapped,61120.0,profile_counter_scope_unvalidated,220.0,1106.818345,10.634165324200913,94.0365293855485,3435.700551,07dd40536557a1d6440a923557c3129dc929|9|11,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,8.0,10,8,110,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,8,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,50,8,profiling,1786173371688865280,1786173372230760192,1786173373803267584,179,40,41,33,34,40,41,8,9,worker_3bc7b03f,74901.0,74901.0,74880,84,,not_exported_or_not_mapped,72256.0,profile_counter_scope_unvalidated,84.0,1211.9223399999998,10.872542771084335,91.97480488736385,2114.34339,07dd40536557a1d6440a923557c3129dc929|10|8,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,12.0,8,12,20,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,12,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,51,12,profiling,1786173371885584896,1786173372607880960,1786173384639906304,184,41,42,34,35,41,42,12,13,worker_3bc7b03f,97578.0,97578.0,97536,265,,not_exported_or_not_mapped,96448.0,profile_counter_scope_unvalidated,265.0,9145.944081,13.659450484848485,73.2093872377394,12752.039009,07dd40536557a1d6440a923557c3129dc929|8|12,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,12.0,9,12,52,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,12,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,52,12,profiling,1786173376104549632,1786173376593717760,1786173384097029888,183,42,43,35,36,42,43,12,13,worker_3bc7b03f,65893.0,65893.0,65856,215,,not_exported_or_not_mapped,56640.0,profile_counter_scope_unvalidated,215.0,4892.361507,14.48554294859813,69.03434711066713,7992.267698,07dd40536557a1d6440a923557c3129dc929|9|12,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,9.0,10,9,111,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,9,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,53,9,profiling,1786173378706912000,1786173379229603840,1786173380964925696,182,43,44,36,37,43,44,9,10,worker_3bc7b03f,75481.0,75481.0,75456,112,,not_exported_or_not_mapped,74304.0,profile_counter_scope_unvalidated,112.0,1050.816984,10.875645234234234,91.94856750680053,2258.013605,07dd40536557a1d6440a923557c3129dc929|10|9,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,10.0,10,10,112,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,10,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,55,10,profiling,1786173382320608256,1786173382842479104,1786173390182426368,185,44,45,37,38,44,45,10,11,worker_3bc7b03f,76703.0,76703.0,76672,112,,not_exported_or_not_mapped,75456.0,profile_counter_scope_unvalidated,112.0,6692.101992999999,10.534778108108108,94.9236889223465,7861.462363,07dd40536557a1d6440a923557c3129dc929|10|10,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,13.0,9,13,53,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,13,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,56,13,profiling,1786173385274859520,1786173385843147776,1786173390592765952,186,45,46,38,39,45,46,13,14,worker_3bc7b03f,66983.0,66983.0,66944,148,,not_exported_or_not_mapped,64704.0,profile_counter_scope_unvalidated,148.0,3737.9348959999998,10.746856700680272,93.05046376366964,5317.722831,07dd40536557a1d6440a923557c3129dc929|9|13,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,13.0,8,13,21,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,13,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,57,13,profiling,1786173386295585536,1786173387077179392,1786173391464258048,187,46,47,39,40,46,47,13,14,worker_3bc7b03f,99181.0,99181.0,99136,237,,not_exported_or_not_mapped,97536.0,profile_counter_scope_unvalidated,237.0,2650.7327109999997,10.668598271186442,93.73302608092217,5168.521903,07dd40536557a1d6440a923557c3129dc929|8|13,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,11.0,10,11,113,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,11,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,58,11,profiling,1786173391668560128,1786173392253283840,1786173395316122880,189,47,48,40,41,47,48,11,12,worker_3bc7b03f,77922.0,77922.0,77888,236,,not_exported_or_not_mapped,76672.0,profile_counter_scope_unvalidated,236.0,1164.423315,10.566004110638298,94.64315833392095,3647.434281,07dd40536557a1d6440a923557c3129dc929|10|11,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,14.0,9,14,54,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,14,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,59,14,profiling,1786173391825802752,1786173392361068032,1786173394521014784,188,48,49,41,42,48,49,14,15,worker_3bc7b03f,67498.0,67498.0,67456,145,,not_exported_or_not_mapped,65856.0,profile_counter_scope_unvalidated,145.0,1108.105382,11.021575125,90.73113313284249,2695.2122,07dd40536557a1d6440a923557c3129dc929|9|14,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,14.0,8,14,22,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,14,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,60,14,profiling,1786173393213109760,1786173393950867456,1786173399740830976,191,49,50,42,43,49,50,14,15,worker_3bc7b03f,99505.0,99505.0,99456,405,,not_exported_or_not_mapped,99136.0,profile_counter_scope_unvalidated,405.0,2315.1389249999997,10.426915245049504,95.90564193708015,6527.612684,07dd40536557a1d6440a923557c3129dc929|8|14,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,15.0,9,15,55,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,15,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,61,15,profiling,1786173395814288384,1786173396359108096,1786173398923321600,190,50,51,43,44,50,51,15,16,worker_3bc7b03f,77294.0,77294.0,77248,143,,not_exported_or_not_mapped,67456.0,profile_counter_scope_unvalidated,143.0,1255.717371,13.040438683098591,76.68453679369519,3107.459664,07dd40536557a1d6440a923557c3129dc929|9|15,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,12.0,10,12,114,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,12,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,62,12,profiling,1786173396703584256,1786173397688547584,1786173416911511808,199,51,52,44,45,51,52,12,13,worker_3bc7b03f,80870.0,80870.0,80832,193,,not_exported_or_not_mapped,74880.0,profile_counter_scope_unvalidated,193.0,18124.579759,10.850126156249999,92.16482698903643,20207.803980999997,07dd40536557a1d6440a923557c3129dc929|10|12,False,False,True
