component,worker_id,phase_second_bin,timeslice_start_ns,timeslice_end_ns,running_requests,waiting_requests,decode_prealloc_queue_requests,decode_transfer_queue_requests,reconstruction_method,validation_status
decode,694d9fdfb4d8ee18,1219,1786167812657379419,1786167813657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1220,1786167813657379419,1786167814657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1221,1786167814657379419,1786167815657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1222,1786167815657379419,1786167816657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1223,1786167816657379419,1786167817657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1224,1786167817657379419,1786167818657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1225,1786167818657379419,1786167819657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1226,1786167819657379419,1786167820657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1227,1786167820657379419,1786167821657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1228,1786167821657379419,1786167822657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1229,1786167822657379419,1786167823657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1230,1786167823657379419,1786167824657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1231,1786167824657379419,1786167825657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1232,1786167825657379419,1786167826657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1233,1786167826657379419,1786167827657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1234,1786167827657379419,1786167828657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1235,1786167828657379419,1786167829657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1236,1786167829657379419,1786167830657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1237,1786167830657379419,1786167831657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1238,1786167831657379419,1786167832657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1239,1786167832657379419,1786167833657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1240,1786167833657379419,1786167834657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1241,1786167834657379419,1786167835657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1242,1786167835657379419,1786167836657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1243,1786167836657379419,1786167837657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1244,1786167837657379419,1786167838657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1245,1786167838657379419,1786167839657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1246,1786167839657379419,1786167840657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1247,1786167840657379419,1786167841657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1248,1786167841657379419,1786167842657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1249,1786167842657379419,1786167843657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1250,1786167843657379419,1786167844657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1251,1786167844657379419,1786167845657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1252,1786167845657379419,1786167846657379419,3.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1253,1786167846657379419,1786167847657379419,3.5,0.0,0.5,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1254,1786167847657379419,1786167848657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1255,1786167848657379419,1786167849657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1256,1786167849657379419,1786167850657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1257,1786167850657379419,1786167851657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1258,1786167851657379419,1786167852657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1259,1786167852657379419,1786167853657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1260,1786167853657379419,1786167854657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1261,1786167854657379419,1786167855657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1262,1786167855657379419,1786167856657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1263,1786167856657379419,1786167857657379419,4.0,0.0,1.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1264,1786167857657379419,1786167858657379419,4.0,0.0,2.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1265,1786167858657379419,1786167859657379419,4.0,0.0,2.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1266,1786167859657379419,1786167860657379419,4.0,0.0,2.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1267,1786167860657379419,1786167861657379419,4.0,0.0,2.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1268,1786167861657379419,1786167862657379419,4.0,0.0,2.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1269,1786167862657379419,1786167863657379419,4.0,0.0,2.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1270,1786167863657379419,1786167864657379419,4.0,0.0,2.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1271,1786167864657379419,1786167865657379419,4.0,0.0,2.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1272,1786167865657379419,1786167866657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1273,1786167866657379419,1786167867657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1274,1786167867657379419,1786167868657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1275,1786167868657379419,1786167869657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1276,1786167869657379419,1786167870657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1277,1786167870657379419,1786167871657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1278,1786167871657379419,1786167872657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1279,1786167872657379419,1786167873657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1280,1786167873657379419,1786167874657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1281,1786167874657379419,1786167875657379419,4.5,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1282,1786167875657379419,1786167876657379419,4.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1283,1786167876657379419,1786167877657379419,4.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1284,1786167877657379419,1786167878657379419,4.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1285,1786167878657379419,1786167879657379419,4.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1286,1786167879657379419,1786167880657379419,4.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1287,1786167880657379419,1786167881657379419,4.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1288,1786167881657379419,1786167882657379419,4.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1289,1786167882657379419,1786167883657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1290,1786167883657379419,1786167884657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1291,1786167884657379419,1786167885657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1292,1786167885657379419,1786167886657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1293,1786167886657379419,1786167887657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1294,1786167887657379419,1786167888657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1295,1786167888657379419,1786167889657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1296,1786167889657379419,1786167890657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1297,1786167890657379419,1786167891657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1298,1786167891657379419,1786167892657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1299,1786167892657379419,1786167893657379419,5.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1300,1786167893657379419,1786167894657379419,5.5,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1301,1786167894657379419,1786167895657379419,6.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1302,1786167895657379419,1786167896657379419,6.5,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1303,1786167896657379419,1786167897657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1304,1786167897657379419,1786167898657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1305,1786167898657379419,1786167899657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1306,1786167899657379419,1786167900657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1307,1786167900657379419,1786167901657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1308,1786167901657379419,1786167902657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1309,1786167902657379419,1786167903657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1310,1786167903657379419,1786167904657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1311,1786167904657379419,1786167905657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
decode,694d9fdfb4d8ee18,1312,1786167905657379419,1786167906657379419,7.0,0.0,0.0,0.0,sum of validated independent rank-local scheduler shards,Validated reconstruction
