concurrency,artifact_id,artifact_name,source_file_path,total_records,field,field_name,canonical_field,present_count,presence_rate,null_count,null_rate,null_rate_among_present,dtype,python_types,min,max,numeric_min,numeric_max,observed_unit,observed_unit_values,unit_value_present_count,inferred_unit
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_completion_tokens.unit,metrics.usage_completion_tokens.unit,metricsusagecompletiontokensunit,954,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_completion_tokens.value,metrics.usage_completion_tokens.value,metricsusagecompletiontokensvalue,954,1.0,0,0.0,0.0,int,int,1.0,10912.0,1.0,10912.0,tokens,tokens,954,tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_prompt_cache_read_tokens.unit,metrics.usage_prompt_cache_read_tokens.unit,metricsusagepromptcachereadtokensunit,919,0.9633123689727463,0,0.0,0.0,str,str,,,,,,,0,unknown
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_prompt_cache_read_tokens.value,metrics.usage_prompt_cache_read_tokens.value,metricsusagepromptcachereadtokensvalue,919,0.9633123689727463,0,0.0,0.0,int,int,2560.0,669184.0,2560.0,669184.0,tokens,tokens,919,tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_prompt_tokens.unit,metrics.usage_prompt_tokens.unit,metricsusageprompttokensunit,954,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_prompt_tokens.value,metrics.usage_prompt_tokens.value,metricsusageprompttokensvalue,954,1.0,0,0.0,0.0,int,int,1.0,158682.0,1.0,158682.0,tokens,tokens,954,tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_total_tokens.unit,metrics.usage_total_tokens.unit,metricsusagetotaltokensunit,954,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_total_tokens.value,metrics.usage_total_tokens.value,metricsusagetotaltokensvalue,954,1.0,0,0.0,0.0,int,int,2.0,158683.0,2.0,158683.0,tokens,tokens,954,tokens
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.agent_depth,metadata.agent_depth,metadataagentdepth,1025,1.0,0,0.0,0.0,int,int,0.0,1.0,0.0,1.0,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.benchmark_phase,metadata.benchmark_phase,metadatabenchmarkphase,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.context_overflow_skip,metadata.context_overflow_skip,metadatacontextoverflowskip,1025,1.0,0,0.0,0.0,bool,bool,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.conversation_id,metadata.conversation_id,metadataconversationid,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.credit_issued_ns,metadata.credit_issued_ns,metadatacreditissuedns,1025,1.0,0,0.0,0.0,int,int,1.7846296084362092e+18,1.7846338883006436e+18,1.7846296084362092e+18,1.7846338883006436e+18,,,0,nanoseconds
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.parent_correlation_id,metadata.parent_correlation_id,metadataparentcorrelationid,588,0.5736585365853658,0,0.0,0.0,str,str,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.record_processor_id,metadata.record_processor_id,metadatarecordprocessorid,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.request_ack_ns,metadata.request_ack_ns,metadatarequestackns,1025,1.0,0,0.0,0.0,int,int,1.7846296095119304e+18,1.7846338885500178e+18,1.7846296095119304e+18,1.7846338885500178e+18,,,0,nanoseconds
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.request_end_ns,metadata.request_end_ns,metadatarequestendns,1025,1.0,0,0.0,0.0,int,int,1.7846296927756383e+18,1.7846339668185587e+18,1.7846296927756383e+18,1.7846339668185587e+18,,,0,nanoseconds
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.request_start_ns,metadata.request_start_ns,metadatarequeststartns,1025,1.0,0,0.0,0.0,int,int,1.7846296085387187e+18,1.7846338883017516e+18,1.7846296085387187e+18,1.7846338883017516e+18,,,0,nanoseconds
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.root_correlation_id,metadata.root_correlation_id,metadatarootcorrelationid,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.session_num,metadata.session_num,metadatasessionnum,1025,1.0,0,0.0,0.0,int,int,0.0,569.0,0.0,569.0,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.source_inner_idx,metadata.source_inner_idx,metadatasourceinneridx,335,0.32682926829268294,0,0.0,0.0,int,int,0.0,54.0,0.0,54.0,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.source_kind,metadata.source_kind,metadatasourcekind,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.source_outer_idx,metadata.source_outer_idx,metadatasourceouteridx,1025,1.0,0,0.0,0.0,int,int,0.0,261.0,0.0,261.0,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.source_trace_id,metadata.source_trace_id,metadatasourcetraceid,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.turn_index,metadata.turn_index,metadataturnindex,1025,1.0,0,0.0,0.0,int,int,0.0,190.0,0.0,190.0,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.was_cancelled,metadata.was_cancelled,metadatawascancelled,1025,1.0,0,0.0,0.0,bool,bool,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.worker_id,metadata.worker_id,metadataworkerid,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metadata.x_correlation_id,metadata.x_correlation_id,metadataxcorrelationid,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown
